14.11.2024 18:34:03	00.330V	01.348A
14.11.2024 18:34:04	00.330V	01.348A
14.11.2024 18:34:05	00.330V	01.348A
14.11.2024 18:34:06	00.330V	01.348A
14.11.2024 18:34:07	00.331V	01.348A
14.11.2024 18:34:08	00.331V	01.348A
14.11.2024 18:34:09	00.331V	01.348A
14.11.2024 18:34:10	00.331V	01.348A
14.11.2024 18:34:11	00.331V	01.348A
14.11.2024 18:34:12	00.331V	01.348A
14.11.2024 18:34:13	00.331V	01.348A
14.11.2024 18:34:14	00.331V	01.348A
14.11.2024 18:34:15	00.332V	01.348A
14.11.2024 18:34:16	00.332V	01.348A
14.11.2024 18:34:17	00.332V	01.348A
14.11.2024 18:34:18	00.332V	01.348A
14.11.2024 18:34:19	00.332V	01.348A
14.11.2024 18:34:20	00.332V	01.348A
14.11.2024 18:34:21	00.332V	01.348A
14.11.2024 18:34:22	00.332V	01.348A
14.11.2024 18:34:23	00.332V	01.348A
14.11.2024 18:34:24	00.332V	01.348A
14.11.2024 18:34:25	00.332V	01.348A
14.11.2024 18:34:26	00.333V	01.348A
14.11.2024 18:34:27	00.333V	01.348A
14.11.2024 18:34:28	00.333V	01.348A
14.11.2024 18:34:29	00.333V	01.348A
14.11.2024 18:34:30	00.333V	01.348A
14.11.2024 18:34:31	00.333V	01.348A
14.11.2024 18:34:32	00.333V	01.348A
14.11.2024 18:34:33	00.333V	01.348A
14.11.2024 18:34:34	00.334V	01.348A
14.11.2024 18:34:35	00.334V	01.348A
14.11.2024 18:34:36	00.334V	01.348A
14.11.2024 18:34:37	00.334V	01.348A
14.11.2024 18:34:38	00.334V	01.348A
14.11.2024 18:34:39	00.334V	01.348A
14.11.2024 18:34:40	00.334V	01.348A
14.11.2024 18:34:41	00.334V	01.348A
14.11.2024 18:34:42	00.334V	01.348A
14.11.2024 18:34:43	00.334V	01.348A
14.11.2024 18:34:44	00.334V	01.348A
14.11.2024 18:34:45	00.334V	01.348A
14.11.2024 18:34:46	00.335V	01.348A
14.11.2024 18:34:47	00.335V	01.348A
14.11.2024 18:34:48	00.335V	01.348A
14.11.2024 18:34:49	00.343V	01.358A
14.11.2024 18:34:50	00.347V	01.358A
14.11.2024 18:34:51	00.348V	01.358A
14.11.2024 18:34:52	00.350V	01.358A
14.11.2024 18:34:53	00.351V	01.358A
14.11.2024 18:34:54	00.352V	01.358A
14.11.2024 18:34:55	00.352V	01.358A
14.11.2024 18:34:56	00.353V	01.358A
14.11.2024 18:34:57	00.353V	01.358A
14.11.2024 18:34:58	00.354V	01.358A
14.11.2024 18:34:59	00.354V	01.358A
14.11.2024 18:35:00	00.354V	01.358A
14.11.2024 18:35:01	00.354V	01.358A
14.11.2024 18:35:02	00.355V	01.358A
14.11.2024 18:35:03	00.355V	01.358A
14.11.2024 18:35:05	00.356V	01.358A
14.11.2024 18:35:06	00.356V	01.358A
14.11.2024 18:35:07	00.356V	01.358A
14.11.2024 18:35:08	00.356V	01.358A
14.11.2024 18:35:09	00.356V	01.358A
14.11.2024 18:35:10	00.357V	01.358A
14.11.2024 18:35:11	00.357V	01.358A
14.11.2024 18:35:12	00.357V	01.358A
14.11.2024 18:35:13	00.357V	01.358A
14.11.2024 18:35:14	00.357V	01.359A
14.11.2024 18:35:15	00.366V	01.368A
14.11.2024 18:35:16	00.370V	01.368A
14.11.2024 18:35:17	00.372V	01.368A
14.11.2024 18:35:18	00.373V	01.368A
14.11.2024 18:35:19	00.374V	01.368A
14.11.2024 18:35:20	00.375V	01.368A
14.11.2024 18:35:21	00.375V	01.368A
14.11.2024 18:35:22	00.377V	01.368A
14.11.2024 18:35:23	00.377V	01.368A
14.11.2024 18:35:24	00.377V	01.368A
14.11.2024 18:35:25	00.378V	01.368A
14.11.2024 18:35:26	00.378V	01.368A
14.11.2024 18:35:27	00.378V	01.368A
14.11.2024 18:35:28	00.379V	01.368A
14.11.2024 18:35:29	00.379V	01.368A
14.11.2024 18:35:30	00.379V	01.368A
14.11.2024 18:35:31	00.379V	01.368A
14.11.2024 18:35:32	00.380V	01.368A
14.11.2024 18:35:33	00.380V	01.368A
14.11.2024 18:35:34	00.380V	01.368A
14.11.2024 18:35:35	00.380V	01.368A
14.11.2024 18:35:36	00.380V	01.368A
14.11.2024 18:35:37	00.380V	01.368A
14.11.2024 18:35:38	00.381V	01.368A
14.11.2024 18:35:39	00.383V	01.373A
14.11.2024 18:35:40	00.392V	01.378A
14.11.2024 18:35:41	00.395V	01.378A
14.11.2024 18:35:42	00.398V	01.378A
14.11.2024 18:35:43	00.399V	01.378A
14.11.2024 18:35:44	00.400V	01.378A
14.11.2024 18:35:45	00.401V	01.378A
14.11.2024 18:35:46	00.402V	01.378A
14.11.2024 18:35:47	00.403V	01.378A
14.11.2024 18:35:48	00.403V	01.378A
14.11.2024 18:35:49	00.404V	01.378A
14.11.2024 18:35:50	00.404V	01.378A
14.11.2024 18:35:51	00.404V	01.378A
14.11.2024 18:35:52	00.404V	01.378A
14.11.2024 18:35:53	00.405V	01.378A
14.11.2024 18:35:54	00.405V	01.378A
14.11.2024 18:35:55	00.405V	01.378A
14.11.2024 18:35:56	00.405V	01.378A
14.11.2024 18:35:57	00.406V	01.378A
14.11.2024 18:35:58	00.406V	01.378A
14.11.2024 18:35:59	00.406V	01.378A
14.11.2024 18:36:00	00.407V	01.378A
14.11.2024 18:36:01	00.407V	01.378A
14.11.2024 18:36:02	00.407V	01.378A
14.11.2024 18:36:03	00.407V	01.378A
14.11.2024 18:36:04	00.412V	01.387A
14.11.2024 18:36:05	00.419V	01.387A
14.11.2024 18:36:06	00.422V	01.388A
14.11.2024 18:36:07	00.424V	01.388A
14.11.2024 18:36:08	00.425V	01.388A
14.11.2024 18:36:09	00.426V	01.388A
14.11.2024 18:36:10	00.427V	01.388A
14.11.2024 18:36:11	00.428V	01.388A
14.11.2024 18:36:12	00.428V	01.388A
14.11.2024 18:36:13	00.429V	01.388A
14.11.2024 18:36:14	00.429V	01.388A
14.11.2024 18:36:15	00.429V	01.388A
14.11.2024 18:36:16	00.430V	01.388A
14.11.2024 18:36:17	00.430V	01.388A
14.11.2024 18:36:18	00.430V	01.388A
14.11.2024 18:36:19	00.430V	01.388A
14.11.2024 18:36:20	00.431V	01.388A
14.11.2024 18:36:21	00.431V	01.388A
14.11.2024 18:36:22	00.431V	01.388A
14.11.2024 18:36:23	00.431V	01.388A
14.11.2024 18:36:24	00.431V	01.388A
14.11.2024 18:36:25	00.432V	01.388A
14.11.2024 18:36:26	00.432V	01.388A
14.11.2024 18:36:27	00.432V	01.388A
14.11.2024 18:36:28	00.433V	01.388A
14.11.2024 18:36:29	00.440V	01.398A
14.11.2024 18:36:30	00.445V	01.398A
14.11.2024 18:36:31	00.448V	01.398A
14.11.2024 18:36:32	00.450V	01.398A
14.11.2024 18:36:33	00.451V	01.398A
14.11.2024 18:36:34	00.452V	01.398A
14.11.2024 18:36:35	00.453V	01.398A
14.11.2024 18:36:36	00.453V	01.398A
14.11.2024 18:36:37	00.454V	01.398A
14.11.2024 18:36:38	00.454V	01.398A
14.11.2024 18:36:39	00.454V	01.398A
14.11.2024 18:36:40	00.455V	01.398A
14.11.2024 18:36:41	00.455V	01.398A
14.11.2024 18:36:42	00.455V	01.398A
14.11.2024 18:36:43	00.455V	01.398A
14.11.2024 18:36:44	00.455V	01.398A
14.11.2024 18:36:45	00.456V	01.398A
14.11.2024 18:36:46	00.456V	01.398A
14.11.2024 18:36:47	00.456V	01.398A
14.11.2024 18:36:48	00.456V	01.398A
14.11.2024 18:36:49	00.456V	01.398A
14.11.2024 18:36:50	00.457V	01.398A
14.11.2024 18:36:51	00.457V	01.398A
14.11.2024 18:36:52	00.457V	01.398A
14.11.2024 18:36:53	00.458V	01.398A
14.11.2024 18:36:54	00.458V	01.398A
14.11.2024 18:36:55	00.458V	01.398A
14.11.2024 18:36:56	00.458V	01.398A
14.11.2024 18:36:57	00.458V	01.398A
14.11.2024 18:36:58	00.458V	01.398A
14.11.2024 18:36:59	00.458V	01.398A
14.11.2024 18:37:00	00.459V	01.398A
14.11.2024 18:37:01	00.459V	01.398A
14.11.2024 18:37:02	00.459V	01.398A
14.11.2024 18:37:03	00.459V	01.398A
14.11.2024 18:37:04	00.459V	01.398A
14.11.2024 18:37:05	00.459V	01.398A
14.11.2024 18:37:06	00.459V	01.398A
14.11.2024 18:37:07	00.459V	01.398A
14.11.2024 18:37:08	00.460V	01.398A
14.11.2024 18:37:09	00.460V	01.398A
14.11.2024 18:37:10	00.460V	01.398A
14.11.2024 18:37:11	00.460V	01.398A
14.11.2024 18:37:12	00.460V	01.398A
14.11.2024 18:37:13	00.460V	01.398A
14.11.2024 18:37:14	00.460V	01.398A
14.11.2024 18:37:15	00.460V	01.398A
14.11.2024 18:37:16	00.460V	01.398A
14.11.2024 18:37:17	00.460V	01.398A
14.11.2024 18:37:18	00.461V	01.398A
14.11.2024 18:37:19	00.461V	01.398A
14.11.2024 18:37:20	00.461V	01.398A
14.11.2024 18:37:21	00.461V	01.398A
14.11.2024 18:37:22	00.461V	01.398A
14.11.2024 18:37:23	00.461V	01.398A
14.11.2024 18:37:24	00.461V	01.398A
14.11.2024 18:37:25	00.461V	01.398A
14.11.2024 18:37:26	00.462V	01.398A
14.11.2024 18:37:27	00.462V	01.398A
14.11.2024 18:37:28	00.462V	01.398A
14.11.2024 18:37:29	00.462V	01.398A
14.11.2024 18:37:30	00.462V	01.398A
14.11.2024 18:37:31	00.462V	01.398A
14.11.2024 18:37:32	00.462V	01.398A
14.11.2024 18:37:33	00.462V	01.398A
14.11.2024 18:37:34	00.462V	01.398A
14.11.2024 18:37:35	00.462V	01.398A
14.11.2024 18:37:36	00.462V	01.398A
14.11.2024 18:37:37	00.463V	01.398A
14.11.2024 18:37:38	00.463V	01.398A
14.11.2024 18:37:39	00.463V	01.398A
14.11.2024 18:37:40	00.463V	01.398A
14.11.2024 18:37:41	00.463V	01.398A
14.11.2024 18:37:42	00.464V	01.398A
14.11.2024 18:37:43	00.464V	01.398A
14.11.2024 18:37:44	00.464V	01.398A
14.11.2024 18:37:45	00.464V	01.398A
14.11.2024 18:37:46	00.464V	01.398A
14.11.2024 18:37:47	00.464V	01.398A
14.11.2024 18:37:48	00.464V	01.398A
14.11.2024 18:37:49	00.464V	01.398A
14.11.2024 18:37:50	00.464V	01.398A
14.11.2024 18:37:51	00.464V	01.398A
14.11.2024 18:37:52	00.464V	01.398A
14.11.2024 18:37:53	00.465V	01.398A
14.11.2024 18:37:54	00.465V	01.398A
14.11.2024 18:37:55	00.465V	01.398A
14.11.2024 18:37:56	00.465V	01.398A
14.11.2024 18:37:57	00.465V	01.398A
14.11.2024 18:37:58	00.465V	01.398A
14.11.2024 18:37:59	00.465V	01.398A
14.11.2024 18:38:00	00.465V	01.398A
14.11.2024 18:38:01	00.465V	01.398A
14.11.2024 18:38:02	00.465V	01.398A
14.11.2024 18:38:03	00.465V	01.398A
14.11.2024 18:38:04	00.466V	01.398A
14.11.2024 18:38:05	00.466V	01.398A
14.11.2024 18:38:06	00.466V	01.398A
14.11.2024 18:38:07	00.466V	01.398A
14.11.2024 18:38:08	00.467V	01.401A
14.11.2024 18:38:09	00.477V	01.408A
14.11.2024 18:38:10	00.481V	01.408A
14.11.2024 18:38:11	00.482V	01.408A
14.11.2024 18:38:12	00.483V	01.408A
14.11.2024 18:38:14	00.484V	01.408A
14.11.2024 18:38:15	00.485V	01.408A
14.11.2024 18:38:16	00.485V	01.408A
14.11.2024 18:38:17	00.485V	01.408A
14.11.2024 18:38:18	00.486V	01.408A
14.11.2024 18:38:19	00.486V	01.408A
14.11.2024 18:38:20	00.486V	01.408A
14.11.2024 18:38:21	00.486V	01.408A
14.11.2024 18:38:22	00.487V	01.408A
14.11.2024 18:38:23	00.487V	01.408A
14.11.2024 18:38:24	00.487V	01.408A
14.11.2024 18:38:25	00.487V	01.408A
14.11.2024 18:38:26	00.487V	01.408A
14.11.2024 18:38:27	00.487V	01.408A
14.11.2024 18:38:28	00.487V	01.408A
14.11.2024 18:38:29	00.487V	01.408A
14.11.2024 18:38:30	00.487V	01.408A
14.11.2024 18:38:31	00.488V	01.408A
14.11.2024 18:38:32	00.488V	01.408A
14.11.2024 18:38:33	00.488V	01.408A
14.11.2024 18:38:34	00.491V	01.416A
14.11.2024 18:38:35	00.501V	01.417A
14.11.2024 18:38:36	00.504V	01.418A
14.11.2024 18:38:37	00.505V	01.418A
14.11.2024 18:38:38	00.506V	01.418A
14.11.2024 18:38:39	00.506V	01.418A
14.11.2024 18:38:40	00.507V	01.418A
14.11.2024 18:38:41	00.507V	01.418A
14.11.2024 18:38:42	00.507V	01.418A
14.11.2024 18:38:43	00.507V	01.418A
14.11.2024 18:38:44	00.508V	01.418A
14.11.2024 18:38:45	00.508V	01.418A
14.11.2024 18:38:46	00.509V	01.418A
14.11.2024 18:38:47	00.509V	01.418A
14.11.2024 18:38:48	00.509V	01.418A
14.11.2024 18:38:49	00.509V	01.418A
14.11.2024 18:38:50	00.509V	01.418A
14.11.2024 18:38:51	00.509V	01.418A
14.11.2024 18:38:52	00.509V	01.418A
14.11.2024 18:38:53	00.510V	01.418A
14.11.2024 18:38:54	00.510V	01.418A
14.11.2024 18:38:55	00.510V	01.418A
14.11.2024 18:38:56	00.510V	01.418A
14.11.2024 18:38:57	00.510V	01.418A
14.11.2024 18:38:58	00.510V	01.418A
14.11.2024 18:38:59	00.516V	01.427A
14.11.2024 18:39:00	00.523V	01.427A
14.11.2024 18:39:01	00.525V	01.428A
14.11.2024 18:39:02	00.526V	01.428A
14.11.2024 18:39:03	00.527V	01.428A
14.11.2024 18:39:04	00.527V	01.428A
14.11.2024 18:39:05	00.528V	01.428A
14.11.2024 18:39:06	00.528V	01.428A
14.11.2024 18:39:07	00.528V	01.428A
14.11.2024 18:39:08	00.529V	01.428A
14.11.2024 18:39:09	00.529V	01.428A
14.11.2024 18:39:10	00.530V	01.428A
14.11.2024 18:39:11	00.530V	01.428A
14.11.2024 18:39:12	00.530V	01.428A
14.11.2024 18:39:13	00.530V	01.428A
14.11.2024 18:39:14	00.530V	01.428A
14.11.2024 18:39:15	00.530V	01.428A
14.11.2024 18:39:16	00.530V	01.428A
14.11.2024 18:39:17	00.530V	01.428A
14.11.2024 18:39:18	00.531V	01.428A
14.11.2024 18:39:19	00.531V	01.428A
14.11.2024 18:39:20	00.531V	01.428A
14.11.2024 18:39:21	00.531V	01.428A
14.11.2024 18:39:22	00.531V	01.428A
14.11.2024 18:39:23	00.531V	01.428A
14.11.2024 18:39:24	00.540V	01.438A
14.11.2024 18:39:25	00.545V	01.438A
14.11.2024 18:39:26	00.546V	01.438A
14.11.2024 18:39:27	00.547V	01.438A
14.11.2024 18:39:28	00.548V	01.438A
14.11.2024 18:39:29	00.548V	01.438A
14.11.2024 18:39:30	00.549V	01.438A
14.11.2024 18:39:31	00.549V	01.438A
14.11.2024 18:39:32	00.550V	01.438A
14.11.2024 18:39:33	00.550V	01.438A
14.11.2024 18:39:34	00.550V	01.438A
14.11.2024 18:39:35	00.550V	01.438A
14.11.2024 18:39:36	00.550V	01.438A
14.11.2024 18:39:37	00.550V	01.438A
14.11.2024 18:39:38	00.550V	01.438A
14.11.2024 18:39:39	00.551V	01.438A
14.11.2024 18:39:40	00.551V	01.438A
14.11.2024 18:39:41	00.551V	01.438A
14.11.2024 18:39:42	00.551V	01.438A
14.11.2024 18:39:43	00.551V	01.438A
14.11.2024 18:39:44	00.551V	01.438A
14.11.2024 18:39:45	00.551V	01.438A
14.11.2024 18:39:46	00.551V	01.438A
14.11.2024 18:39:47	00.551V	01.438A
14.11.2024 18:39:48	00.551V	01.438A
14.11.2024 18:39:49	00.562V	01.447A
14.11.2024 18:39:50	00.566V	01.448A
14.11.2024 18:39:51	00.567V	01.448A
14.11.2024 18:39:52	00.568V	01.448A
14.11.2024 18:39:53	00.568V	01.448A
14.11.2024 18:39:54	00.569V	01.448A
14.11.2024 18:39:55	00.569V	01.448A
14.11.2024 18:39:56	00.569V	01.448A
14.11.2024 18:39:57	00.569V	01.448A
14.11.2024 18:39:58	00.570V	01.448A
14.11.2024 18:39:59	00.570V	01.448A
